id,bank,category,merchant_name,address,city,department,lat,lng,geocode_source,source_url
loc-ueno-490914f044,ueno bank,Combustible,PETROPAR CARMEN DEL PARANÁ,RUTA 1 - KM 323 - CARMEN DEL PARANÁ,ENCARNACIÓN,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-e6b8266e94,ueno bank,Combustible,PETROPAR JAMAB,RUTA N°2 KM 71,EUSEBIO AYALA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-101bf59aa7,ueno bank,Combustible,PETROPAR RENÉ QUINTA,FINCA N° 1716. DEPARTAMENTO DE CORDILLERA,EUSEBIO AYALA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-90463bd908,ueno bank,Combustible,Copetrol Encarnación Ruta 1,Ruta 1 Km 374,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b4115cf111,ueno bank,Combustible,Copetrol Irrazabal,Av. Irrazabal esq. Curupayty,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-1adc3fad43,ueno bank,Combustible,Copetrol Matiauda,Av. Matiauta esq. Calle 5ta,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-39b9198d3e,ueno bank,Combustible,Copetrol Puente,Av. San Roque e/ San Blas,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-605ba88f02,ueno bank,Combustible,ENEX ENCARNACIÓN,"Ruta 6, ruta Juan Leon Mallorquin km 2,5",Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-70f07f316a,ueno bank,Combustible,PETROBRAS EESS BUENA VISTA ENCARNACION,Ruta Acceso Puente Internacional San Roque G. de SantaCruz,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-844426f414,ueno bank,Combustible,PETROBRAS EESS ENCARNACION AVENIDA,Av. Bernardino Caballero casi Juan Leon Mallorquín,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-88003ebbab,ueno bank,Combustible,PETROBRAS EESS ENCARNACION CENTRO,Mcal. Estigarribia esq. Cerro Corá,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-9376fa6102,ueno bank,Combustible,PETROBRAS EESS ENCARNACION IRRAZABAL,Intersección de la avenida Irrazabal y la vía férrea,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-acf24856db,ueno bank,Combustible,PETROBRAS EESS ENCARNACION LA SALIDA,"Ruta PY06 Dr. Juan L. Mallorquín - Km. 0,5",Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-a04944d513,ueno bank,Combustible,PETROBRAS EESS HOHENAU,Ruta 6 Dr. Juan L. Mallorquín - Km. 37,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4df55ff037,ueno bank,Combustible,PETROBRAS EESS ITACUA,Padre Juan Von Winkel camino a Itacua,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-be28726a73,ueno bank,Combustible,PETROBRAS EESS QUITERIA ENCARNACION,Ruta 1 Mcal. Francisco S. López - Barrio Quiteria,Encarnación,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e2dbed6a9e,ueno bank,Combustible,PETROBRAS Copetrol Eusebio Ayala,"Avda. Independencia Nacional (Ruta 2, Km. 72,5, Barrero Grande)",Eusebio Ayala,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-6ad8f543e8,ueno bank,Combustible,PETROPAR DEFENSORES,CERRO CORA ESQ. DE LA VICTORIA,FDO. DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-c003df2960,ueno bank,Combustible,ESTACION 3 G PETROPAR,CAMPO VÍA ESQ. CURUPAYTY,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-ea29e3b7bb,ueno bank,Combustible,PETROPAR - MCAL LOPEZ,AVDA. MCAL. LÓPEZ Y ESTANZUELA,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-abab24b49c,ueno bank,Combustible,PETROPAR APP FERNANDO DE LA MORA,MCAL. ESTIGARRIBIA ESQ. USHER RIOS,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-314b8e3302,ueno bank,Combustible,PETROPAR APP FERNANDO DE LA MORA,AVDA. SANTA TERESA ESQ. JUAN E. O'LEARY,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-4ee1d558f1,ueno bank,Combustible,PETROPAR AV.11,11 DE SEPTIEMBRE ESQ. MÚSICOS DEL CHACO,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-8930b9becc,ueno bank,Combustible,PETROPAR ETTIENE,CALLE TTE. ETTIENE ESQ. CNEL. JOSÉ CAZAL,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-3537f2ddff,ueno bank,Combustible,PETROPAR FERNANDO DE LA MORA II,MCAL. ESTIGARRIBIA ESQ. USHER RIOS,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-c83a2ccbbe,ueno bank,Combustible,PETROPAR LAGUNA,LIBERTAD ESQ. LAGUNA GRANDE,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-3b0b7d5187,ueno bank,Combustible,PETROPAR LEOPARDI,AVDA. LEOPARDI E ITA YBATE,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-f33cc176dc,ueno bank,Combustible,PETROPAR STA.TERESA,AVDA. SANTA TERESA ESQ. JUAN E. O'LEARY,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-9f34968f4b,ueno bank,Combustible,PETROPAR TRES BOCAS,RUTA ACCESO SUR ESQ. ELSA ESCALANTE,FERNANDO DE LA MORA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-bdb2f747c8,ueno bank,Combustible,Copetrol Guyra Campana,Calle Guyra Campana esq. Arasa.,Fdo. de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-150b049854,ueno bank,Combustible,Copetrol Leopardi,Av. Leopardi c/ Ayolas,Fdo. de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-0cac33d069,ueno bank,Combustible,Copetrol Libertad,Clemente Romero esq. Libertad,Fdo. de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-5557073151,ueno bank,Combustible,Copetrol Marangatu,Av. 10 de Julio esq. Ypané,Fdo. de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e7eafbc7a3,ueno bank,Combustible,Copetrol Mundo,Mcal Lopez esq. Ingavi,Fdo. de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e0eaee7a22,ueno bank,Combustible,ENEX DEFENSORES,Avda. Defensores del Chaco esq. Facundo Candia,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-242b337be4,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Avda. Madame Lynch y Bernardino Caballero,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b4801c9b6d,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Avda. Santa Teresa y Delfín Chamorro,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-2e30d4ab1f,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Pitiantuta y Asunción,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-ebed328c14,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,11 de Setiembre e/ 15 de Agosto y 16 de Julio,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-9cee9ab2ee,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Avda. Zavalas Cué y Julia Miranda Cueto,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-006bae66d0,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Avda. Zavalas Cué y Villa Hayes,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8473bfd2b3,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Ingavi y Campo Vía,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-597a9fb29c,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Soldado Ovelar esq. Nueva Asunción,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-eca9ab3af8,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Nueva Asunción y Boquerón,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4b3517dec7,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Laguna Grande c/ Eugenio A. Garay,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-56135940f0,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,Teniente Ettiene esq./ Las Residentas,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e0f5ae6202,ueno bank,Combustible,PETROBRAS Copetrol Fernando de la Mora,11 de septiembre,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-97ef571f93,ueno bank,Combustible,PETROBRAS EESS 11 DE SEPTIEMBRE,11 de setiembre esq. Isla Poi,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-9a5e99acb7,ueno bank,Combustible,PETROBRAS EESS ABASTO FERNANDO,Defensores del Chaco y 11 de Setiembre,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b8bdcf5a82,ueno bank,Combustible,PETROBRAS EESS ACCESO SUR,Intersección de las Avenidas Acceso Sur y Fortin Toledo,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-7aca3b75db,ueno bank,Combustible,PETROBRAS EESS LAGUNA GRANDE,Laguna Grande esquina calle Brítez Borges,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-79a1d85370,ueno bank,Combustible,PETROBRAS EESS MAG FERNANDO DE LA MORA,"Luis Alberto del Paraná,entre Cerro Porteño y Cañada del Carmen",Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-34455bbd3e,ueno bank,Combustible,PETROBRAS EESS MCAL. LÓPEZ,Avda Mariscal López esq calle Capitán Brizuela,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-07419694da,ueno bank,Combustible,PETROBRAS EESS VILLA OLIMPIA,Avda. Mcal. López c/ Don Bosco,Fernando de la Mora,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-0e789ccb82,ueno bank,Combustible,PETROPAR GRAL. GARAY,RUTA PY N° 18 COLONIA BEATO ROQUE GONZALEZ,GRAL. EUGENIO A. GARAY,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-31f37d1118,ueno bank,Combustible,PETROPAR GUAYAIBI,RUTA N°3 KM 243,GUAJAYVI,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-baf1e2e32f,ueno bank,Combustible,PETROPAR GUARAMBARÉ,RUTA GUARAMBARÉ - VILLETA,GUARAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-75d77b00bc,ueno bank,Combustible,PETROPAR-MA.DE LOS ANGELES,RUTA ACCESO SUR,GUARAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-aafc978fea,ueno bank,Combustible,PETROPAR COTOLENGO,"RUTA 3 GRAL ELIZARDO AQUINO, KM 170",GUAYAIVI,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-f1939d68b6,ueno bank,Combustible,PETROPAR LOS CORRALES,"RUTA 3 GRAL ELIZARDO AQUINO, KM 170",GUAYAIVI,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-455673fab4,ueno bank,Combustible,PETROBRAS Copetrol General Artigas,Cnel. Quintana y Mcal. Estigarribia,General Artigas,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-c25fac5667,ueno bank,Combustible,ENEX GUARAMBARE,Ruta 1 km 14 - Acceso Sur,Guarambare,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b0b0d26667,ueno bank,Combustible,PETROBRAS Copetrol Guarambare,Ruta Guarambare/ Villeta,Guarambare,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-4a2afe3c06,ueno bank,Combustible,PETROPAR HERNANDARIAS,CALLE 1 ESQ. CALLE ACOSTA ÑU ACARAYMI,HERNANDARIAS,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-749f2cd405,ueno bank,Combustible,PETROBRAS Copetrol Hohenau,"Ruta 6, Km. 35",Hohenau,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b702a1a34e,ueno bank,Combustible,PETROPAR ITAPÉ,RUTA TEBICUARY - ITAPE C/ DULCE NOMBRE,ITAPÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-b83ac227de,ueno bank,Combustible,PETROPAR ITAUGUÁ,AVENIDA LONDRES ESQUINA LA DEMOCRACIA,ITAUGUÁ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-ba2a0b49fa,ueno bank,Combustible,PETROPAR SAN FRANCISCO,"JUAN CRISÓSTOMO CENTURIÓN, CAÑADITA, BARRIO SAN FRANCISCO",ITAUGUÁ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-aebea26e98,ueno bank,Combustible,PETROPAR SAN MIGUEL ITAUGUÁ,AVDA. GRAL. MARCIAL SAMANIEGO (ITAUGUÁ - ITÁ),ITAUGUÁ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-2b7a80781c,ueno bank,Combustible,PETROPAR ITÁ,CALLE PO´I ESQ. AVEIRO C/ RUTA MARCIAL SAMANIEGO,ITÁ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-6b8ff29aaf,ueno bank,Combustible,PETROPAR LAS PIEDRAS,RUTA LAS PIEDRAS,ITÁ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-b3fb5452b6,ueno bank,Combustible,PETROBRAS Copetrol Isla Pucu,Calle Isla Pucu y 1° de Marzo,Isla Pucu,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-a65dba5993,ueno bank,Combustible,PETROBRAS Copetrol Itacurubi,Ruta 2 km 89,Itacurubi,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-b1906c5ad3,ueno bank,Combustible,PETROBRAS EESS ESTANZUELA,Ruta Aregua- Patiño,Itagua,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-2e42d3f9ba,ueno bank,Combustible,PETROBRAS EESS ITAUGUA,Ruta PY02 Mcal. José Félix Estigarribia Km. 32,Itagua,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-d61a4bcf27,ueno bank,Combustible,Copetrol Itaugua 2,Ruta Mcal Jose Felix Estigarribia c/ Gral. Delgado.,Itaugua,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-e8c475611a,ueno bank,Combustible,Copetrol Itauguá 1,Ruta Marcial Samaniego 9997,Itaugua,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-3ee968d4c6,ueno bank,Combustible,PETROBRAS Copetrol Itaugua,Ruta 2 km 29,Itaugua,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-3a049887a9,ueno bank,Combustible,PETROBRAS Copetrol Itauguá,Gral. Samaniego y camino a Aveiro (Ruta Itá-Itaguá),Itauguá,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-ad3e0b4919,ueno bank,Combustible,PETROBRAS Copetrol Itauguá,"PAI PEREZ Y GRAL CABALLERO 0, Asunción",Itauguá,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-783b94f2c1,ueno bank,Combustible,PETROBRAS EESS ITAUGUA,Ruta 2 Mcal. Estigarribia - Km. 32,Itauguá,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-2d572a0703,ueno bank,Combustible,PETROBRAS Copetrol Itá,"Ruta 1, Km. 36",Itá,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-8161b3ef01,ueno bank,Combustible,PETROBRAS EESS ITA CRUCE,Ruta 1 km 37 caso desvío Itaugua,Itá,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-71ee52fd1c,ueno bank,Combustible,PASEO PETROPAR JAS,"RUTA N°1, KM 24",J. AUGUSTO SALDÍVAR,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-09451d3614,ueno bank,Combustible,PETROPAR J. AUGUSTO SALDÍVAR,FRACCIÓN JESÚS MISERICORDIOSO.,J. AUGUSTO SALDÍVAR,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-b49acfe8ab,ueno bank,Combustible,PETROPAR GRUPO ISAN,CALLE INDEPENDENCIA NACIONAL,J. EULOGIO ESTIGARRIBIA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-ab626cd583,ueno bank,Combustible,PETROPAR GRUPO ISAN CALLE 2,CALLE EMILIANO R. FERNÁNDEZ Y PANCHITO LÓPEZ,J. EULOGIO ESTIGARRIBIA,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-2325023281,ueno bank,Combustible,PETROPAR OLEARY,"RUTA PY02 KM 80, BARRIO SAN ISIDRO",JUAN E. OLEARY,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-eabb5f9233,ueno bank,Combustible,PETROPAR DORCAR KAARENDY,RUTA N°7 KM 270,JUAN LEÓN MALLORQUÍN,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-0717364d7a,ueno bank,Combustible,PETROPAR KATUETÉ,RUTA PY 03 GRAL. ELIZARDO AQUINO CASI CAM. A FACENDA PALOMA,KATUETE,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-87e2aecb06,ueno bank,Combustible,PETROPAR APP LAMBARÉ,AVENIDA CACIQUE LAMBARÉ ESQ. DOMINGO MARTÍNEZ DE IRALA,LAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-2a17e15420,ueno bank,Combustible,PETROPAR APP LAMBARÉ,"CALLE MCAL. ESTIGARRIBIA ESQ. CERRO LAMBARÉ, LUGAR DONOMINADO VILLA KENNEDY II",LAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-c70a1dbd27,ueno bank,Combustible,PETROPAR APP LAMBARÉ,CARRETERA DE LÓPEZ Y MOMPOX,LAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-d375d37f3d,ueno bank,Combustible,PETROPAR CACIQUE,AVENIDA CACIQUE LAMBARÉ ESQ. DOMINGO MARTINEZ DE IRALA,LAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-95ff44d50b,ueno bank,Combustible,PETROPAR IMOLA,MADRE RAVASCO Y SAN RAFAEL CASI ANTILLAS,LAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-394cbc5992,ueno bank,Combustible,PETROPAR LAMBARE,CARRETERA DE LÓPEZ Y MOMPOX,LAMBARÉ,,,,,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
